wl,refl,refl_u
860.17339,0.5588809097884847,0.02396511282281167
860.91687,0.5587202713174239,0.023957489237186862
861.66028,0.5591930123685578,0.023978508044755615
862.40362,0.5596244950182179,0.024001507526946804
863.14689,0.5597981661222502,0.024007498150599473
863.89008,0.5592617328988574,0.023979215237398467
864.6332,0.5585894496255969,0.023956494260524385
865.37625,0.558638342042301,0.023953112025212286
866.11922,0.5584878367246471,0.023958224955946027
866.86212,0.55887770200265,0.023977368641085094
867.60495,0.5595629986986271,0.023990678221978486
868.34771,0.5592682636411417,0.023977416194662995
869.09039,0.5590192995798343,0.0239758122823438
869.833,0.5594658156871088,0.023993414367132277
870.57554,0.5592029864211588,0.02399303194705846
871.31801,0.5590349523157847,0.02397353772051415
872.0604,0.5599844247265083,0.02401874101429691
872.80272,0.5608607760611937,0.02405330558352088
873.54497,0.5609524439480936,0.024057690653199456
874.28714,0.5601586001825191,0.0240319784988492
875.02925,0.558579393215122,0.023954429996437016
875.77128,0.5586832674680399,0.023949914574000968
876.51323,0.5594704574726915,0.023992261708110477
877.25512,0.5599303353154782,0.02400735860924176
877.99693,0.5596918320051135,0.024010490281384942
878.73867,0.5598706103584021,0.024011038128298492
879.48033,0.5595927347828537,0.023993853368650536
880.22193,0.5600587333749747,0.024023608782505007
880.96345,0.5602910245388607,0.024028723068553325
881.7049,0.5596023392247855,0.02400660679258923
882.44627,0.5606611298592901,0.02405879622210968
883.18758,0.5618322477291425,0.024095662997066284
883.92881,0.5620454571268273,0.024097467300194582
884.66996,0.5611484914311325,0.024063908022240676
885.41105,0.561225415996995,0.024063839414795278
886.15206,0.5611445571769166,0.0240564242395597
886.893,0.5608518301707786,0.024049890571978646
887.63387,0.5618634226998788,0.024090191425799705
888.37466,0.5623669789151837,0.024114226999071127
889.11538,0.5618311831084364,0.02410348130823191
889.85603,0.5616520459373524,0.02408662898539468
890.5966,0.5623465519423277,0.024116933239197325
891.33711,0.561773992640151,0.02408573911068099
892.07754,0.5630213697313157,0.024145382449618773
892.81789,0.5630073753857696,0.024137814837312224
893.55818,0.5638601490779717,0.02418308723282207
894.29839,0.5642685505728757,0.024202585367482196
895.03853,0.5644113169441931,0.024191261605990475
895.7786,0.5647901777519394,0.02422764647668099
896.51859,0.5639333959439016,0.024189157200206913
897.25851,0.5638216929380419,0.024181585871102643
897.99836,0.5645682622004513,0.024216282390828157
898.73814,0.5650334582614067,0.02423563833336555
899.47784,0.5657157995084401,0.024268997116711283
900.21747,0.5661671626474031,0.024281708455623763
900.95703,0.566321610431532,0.024288230394116074
901.69651,0.5665360010281698,0.024304153435425666
902.43592,0.5675414985351039,0.024343649384787214
903.17526,0.5666153890963098,0.024307628159879267
903.91453,0.5671593667047983,0.024331734102373645
904.65372,0.5674420647083205,0.024332668379227138
905.39284,0.5697071553773568,0.024439599932065587
906.13189,0.5683625061850044,0.02437591559850387
906.87087,0.5690151415950389,0.02439687726236975
907.60977,0.5690342317785128,0.024398107838984936
908.3486,0.5693070798355928,0.024429542795962683
909.08735,0.5693841767430998,0.024440274898083706
909.82604,0.569569185831768,0.024430428576468648
910.56465,0.5695392200901317,0.024430890142677207
911.30319,0.5696152264413678,0.024433071230877075
912.04166,0.570271249959853,0.02444576853378442
912.78005,0.5692624048312513,0.024423361061803515
913.51837,0.5692745601302301,0.02441801125835844
914.25662,0.5699233658466216,0.02444439936909643
914.99479,0.5692882009680675,0.0244329922833264
915.73289,0.569077924438086,0.02441942395716434
916.47092,0.5689392627210574,0.024398678622864406
917.20888,0.571212113966238,0.024491851075657736
917.94676,0.5695350215086055,0.02443287059386904
918.68457,0.5705974355857302,0.02447967948874963
919.42231,0.5705060977326613,0.0244731637182063
920.15998,0.5701791864323172,0.024463330871300645
920.89757,0.5710258637391571,0.02449153500396904
921.63509,0.5705991943914445,0.024462860951682174
922.37254,0.5708969695662849,0.024485901297600785
923.10991,0.5704626138651424,0.024470146504830377
923.84721,0.5690072749415142,0.02439603367471823
924.58444,0.5688214753368568,0.0244010303105631
925.3216,0.5691795787823418,0.024419125880491718
926.05868,0.5669493391484239,0.02431398511388541
926.79569,0.5667986082946596,0.024318573057251196
927.53263,0.5672263341615488,0.024325840608700293
928.26949,0.567282580617882,0.024332293303142197
929.00629,0.5672985079369142,0.024334326361097103
929.74301,0.5664240913469399,0.024289335041477733
930.47965,0.5642495015998561,0.02420179062770718
931.21623,0.5636289459067999,0.024182187725871756
931.95273,0.5632419235777059,0.024160162490696975
932.68915,0.5602638653994272,0.02404712296775866
933.42551,0.5605438851095065,0.024036322387951038
934.16179,0.5591033061516069,0.023990839894885742
934.898,0.5576444342413598,0.02392276564914274
935.63414,0.5585576415705789,0.023974247469528472
936.3702,0.5562095007872597,0.023888945152026633
937.10619,0.557538718760801,0.02391936377750918
937.84211,0.5561555018611096,0.02385202946210481
938.57796,0.555805732741873,0.02385186573646634
939.31373,0.5537041987151076,0.023745218593233974
940.04943,0.5542926726537617,0.02377303618089066
940.78506,0.5543684452097825,0.023802176366936573
941.52061,0.5555056385627908,0.023847706792590486
942.25609,0.5542366998865763,0.023776615606239844
942.9915,0.5527362468944375,0.023732373430171823
943.72684,0.551747199225017,0.023683042922092116
944.4621,0.5521396249338149,0.02370997281204521
945.19729,0.550111432511859,0.02361421417671637
945.93241,0.5495509371383348,0.023581232588766227
946.66745,0.5470299233792338,0.02346828562443175
947.40242,0.5483023771730975,0.023522883534928173
948.13732,0.5462547954468794,0.023441655407011545
948.87215,0.5453855289662051,0.023405689264031547
949.6069,0.5434555944086393,0.023318573181105848
950.34158,0.5407541196408232,0.023194306105085286
951.07619,0.5405541826858893,0.023198966841781125
951.81072,0.5403433284550712,0.02321383062249898
952.54518,0.537451220329537,0.023073738683699906
953.27957,0.5372846719593666,0.023073264340839856
954.01389,0.5360101754886843,0.022988708527531307
954.74813,0.5323787717769829,0.022820587433871553
955.4823,0.532413705419269,0.022834458529531577
956.2164,0.5309240141902888,0.02276403381974511
956.95042,0.5307738128860955,0.02277290716440511
957.68437,0.5292859354056767,0.02270614682788681
958.41825,0.5278945593837887,0.02264788267758768
959.15206,0.5275223294589676,0.022631912974105398
959.88579,0.5260183859926681,0.022564935227498497
960.61945,0.5237002258670933,0.022465300442784348
961.35304,0.5223558923978586,0.022415091542119955
962.08655,0.5223987928803044,0.02238201806166139
962.82,0.5211051899902748,0.022339976358646825
963.55336,0.5221714625328323,0.022395651026273347
964.28666,0.5193467197888206,0.02227109933063769
965.01988,0.5186491715841525,0.022241149831019248
965.75303,0.5194972090010582,0.022288418467197466
966.48611,0.5187163225862452,0.022225986333577915
967.21911,0.5186861381212652,0.022249083830048734
967.95205,0.5173448324374235,0.022172042359948144
968.6849,0.5179441019110542,0.02220014308889585
969.41769,0.5175185532391682,0.022189716183293583
970.1504,0.5170681592376073,0.022160643573229537
970.88304,0.5183014333001609,0.02223455271657514
971.61561,0.5181004999578548,0.022204645960508754
972.3481,0.5167452416513845,0.022151839497889615
973.08053,0.5172442887312277,0.022169837917705625
973.81287,0.5173513610393315,0.0221662928063311
974.54515,0.5176473817079515,0.022189320609824915
975.27735,0.5171011270827782,0.022162486146456186
976.00948,0.5178110331731233,0.02218951617889305
976.74154,0.5172918313372706,0.022172489500974935
977.47352,0.5174921652520704,0.022174966852967687
978.20543,0.5169161352525821,0.022163785933851616
978.93727,0.5166098455222471,0.022140605097679223
979.66904,0.5169934718763549,0.022167740580240562
980.40073,0.5165114219447672,0.022152166153060662
981.13235,0.5161988608320367,0.022133364216216856
981.86389,0.5166692082278898,0.022141678172138784
982.59537,0.5177424573926672,0.022199991619892077
983.32677,0.5168179983976391,0.02216228777920222
984.0581,0.5185601827344721,0.02222468650826462
984.78935,0.5176941171152333,0.022195125463900418
985.52053,0.5173364389688122,0.022178257025644174
986.25164,0.5174320575430863,0.02217877774196272
986.98268,0.517074083977965,0.02216236450357228
987.71364,0.5167229357558628,0.022145857973235115
988.44453,0.516428887341744,0.02213154542465895
989.17535,0.5153405353610818,0.022068950642450107
989.90609,0.5159819049205391,0.022118931683967533
990.63676,0.5172421265364322,0.02217876915368391
991.36736,0.5174069353883824,0.0221831168170844
992.09789,0.5179255788786862,0.02218563993916107
992.82834,0.5182181244229753,0.022217708464543635
993.55872,0.5185519400429213,0.0222239587571692
994.28903,0.5189942690298315,0.02223753210743706
995.01926,0.5194715432051817,0.022260175711984638
995.74942,0.519283567991109,0.022260334216119358
996.47951,0.5184426751519289,0.022222611055710016
997.20952,0.5192439419617308,0.0222604931207552
997.93947,0.519168891073356,0.022249252598053017
998.66934,0.519664826361416,0.0222789147631757
999.39913,0.5204120183789648,0.02230563272015418
1000.1289,0.5210722892463755,0.02232423076111403
1000.8585,0.5214866195110905,0.02235293971134745
1001.5881,0.5221882722454079,0.02238655428105467
1002.3176,0.5226141805787907,0.022409573844651913
1003.047,0.5241290685600464,0.02245735043449021
1003.7764,0.5236991986516726,0.022463883341495915
1004.5057,0.5250288475906979,0.022501421397027283
1005.2349,0.5241466308552442,0.022461187648926812
1005.964,0.5244787849418708,0.022487489679749617
1006.6931,0.5248333604813752,0.022489754404996946
1007.4221,0.5251235806550232,0.022510544726870727
1008.151,0.5258143724519488,0.02254862439465688
1008.8798,0.526380452178531,0.022553176414579296
1009.6086,0.5253795577537573,0.022521981268129553
1010.3373,0.5263543512713933,0.02254026696254006
1011.0659,0.526428772719456,0.02257038845779981
1011.7945,0.5263560526118369,0.02255398771088565
1012.523,0.527645865327751,0.022599997534976827
1013.2514,0.5273805835884893,0.022585507921388186
1013.9797,0.5274807564288457,0.022592486713410128
1014.708,0.5281358866991421,0.022644274997361553
1015.4362,0.529610906157068,0.0226942644066652
1016.1643,0.5298550774204918,0.02270110115927516
1016.8924,0.5301306826157908,0.02273080661267238
1017.6203,0.530437798063149,0.022735079861881533
1018.3482,0.5307396068759852,0.0227341211074061
1019.0761,0.5311051449123126,0.022751857731444454
1019.8038,0.5311777636597662,0.02276592054692191
1020.5315,0.5328670512178048,0.022851700553023775
1021.2591,0.5335536443145636,0.022861557123339638
1021.9866,0.5337310496032457,0.022877733243159466
1022.7141,0.533036541766058,0.02283766573462847
1023.4415,0.5359506823000684,0.02295619463872629
1024.1688,0.5350428624272999,0.022933279388527003
1024.896,0.5351473729816512,0.02293261837486547
1025.6232,0.536124393303158,0.02298226682258196
1026.3503,0.5371379928433662,0.023021869905898835
1027.0773,0.5374638219915104,0.023018174193063814
1027.8043,0.5385419409713117,0.023064630122656256
1028.5311,0.5374728979514922,0.02301928754693722
1029.258,0.5390494885839398,0.023104918279655495
1029.9847,0.5394883712402356,0.023135550158171665
1030.7113,0.5411813386285259,0.023189655527403923
1031.4379,0.5387821198453578,0.02309425782940718
1032.1644,0.5413730931171215,0.023207520832253806
1032.8909,0.5420585851773528,0.023230506739665258
1033.6172,0.5431352100064567,0.023278432923983648
1034.3435,0.5427919240048503,0.023255740682143658
1035.0698,0.5410248966791404,0.023191805097859987
1035.7959,0.5427951957190258,0.02325060102984418
1036.522,0.5427641142134918,0.023280778862731468
1037.248,0.5431351983932876,0.023274317794594414
1037.9739,0.5436532316972438,0.02330423608699864
1038.6998,0.5447792671870996,0.023353220533595186
1039.4255,0.5445130226571188,0.02336454785523631
1040.1513,0.5454579116602204,0.023373487235396426
1040.8769,0.5445021347533903,0.023339644496614208
1041.6025,0.5449566713570274,0.02335563264690698
1042.3279,0.5448181753079586,0.02335090754705443
1043.0534,0.5458753516715761,0.02339064417192931
1043.7787,0.5459260951771734,0.023431340967134374
1044.504,0.5464412105494284,0.023417377854367902
1045.2292,0.5453128895174344,0.023369776805646197
1045.9543,0.5469233021093375,0.02343478081798773
1046.6793,0.5467980631061257,0.023446062812099197
1047.4043,0.5475572111597142,0.023488883035657
1048.1292,0.5466624052831914,0.023442232556063296
1048.8541,0.5472742436242455,0.02344041702219669
1049.5788,0.546969746903818,0.02343233054440978
1050.3035,0.5471469672152968,0.023456551759838528
1051.0281,0.5480861658590416,0.02349666906712878
1051.7527,0.5503503090772789,0.02359667341268523
1052.4771,0.5481733712144885,0.023489952413538975
1053.2015,0.5486561018337266,0.02352365758209779
1053.9258,0.5489623173840614,0.023536564124033016
1054.6501,0.5492294081819499,0.023556325361496905
1055.3743,0.5494807570714735,0.02356208964496679
1056.0984,0.5491357148757119,0.023533145572620196
1056.8224,0.5497119683683747,0.023567923160082434
1057.5464,0.5489759181599041,0.023534141927362275
1058.2702,0.5491195969998378,0.02353301503827144
1058.994,0.5474678859996119,0.023479179920526786
1059.7178,0.5486020589370916,0.023511690562562592
1060.4414,0.5477364388904092,0.023478170434933734
1061.165,0.5495673099238227,0.023549332623191088
1061.8886,0.5500606199729026,0.023603891048324957
1062.612,0.5493147577546911,0.02355503092836264
1063.3354,0.5504304507828615,0.0236298029719748
1064.0587,0.5503779702384588,0.023581852426670713
1064.7819,0.548072718484832,0.023479239260831966
1065.505,0.5504346918770188,0.023590377512536592
1066.2281,0.5484646018958957,0.023488946441119932
1066.9511,0.5474767470346732,0.023473680101444117
1067.6741,0.5511333896480393,0.023601939508674615
1068.3969,0.5482128673700758,0.023514020803525507
1069.1197,0.5506626151011066,0.023620895342478125
1069.8424,0.5471813790349416,0.0234696394530878
1070.5651,0.5480499000088095,0.02349927943884661
1071.2876,0.550634445721433,0.023600739725941726
1072.0101,0.5487192536741194,0.023565246836677167
1072.7325,0.5484983566952429,0.023560538694696178
1073.4549,0.5493577191074352,0.023565771532989038
1074.1772,0.547351286712547,0.023441726053305724
1074.8994,0.5510095029730582,0.023634311407010493
1075.6215,0.5483861122328371,0.02350384406585839
1076.3435,0.5493600949477419,0.023558524599569912
1077.0655,0.5467480990116255,0.023449522197212254
1077.7874,0.5482599288231431,0.02349920156267312
1078.5093,0.5472519877450591,0.02351924001107468
1079.231,0.5469632986965385,0.02346024110727722
1079.9527,0.5460987466463865,0.023425976676336405
1080.6743,0.5471952872911836,0.023425985124459578
1081.3959,0.5454521942420162,0.023384176193657995
1082.1174,0.5460703402334011,0.02346684952327535
1082.8388,0.5465389957117402,0.0234605952989373
1083.5601,0.5458650452032064,0.023415032572502922
1084.2813,0.542841120954346,0.023311645161268126
1085.0025,0.5456165152463982,0.02340153524370832
1085.7236,0.5429359218910844,0.023283502029700056
1086.4446,0.5470846726740778,0.023433113252107785
1087.1656,0.5436261991614955,0.023383606857104597
1087.8865,0.5434794025300373,0.023310632663871986
1088.6073,0.544733454626986,0.023380012083959983
1089.328,0.5452315866930632,0.023356470377635708
1090.0487,0.53868737723638,0.02308009389925301
1090.7693,0.5417833371141284,0.023270685645954362
1091.4898,0.5427482410825425,0.023273216954328553
1092.2103,0.5424301452899888,0.023254743745795715
1092.9306,0.5394655448458977,0.02314533221893728
1093.6509,0.5376961482165636,0.023077373871690808
1094.3712,0.5390567419874635,0.02310791430297866
1095.0913,0.5402417293407266,0.023216759381910933
1095.8114,0.5383123316887508,0.023108921243723046
1096.5314,0.5392131561667781,0.023181777477281736
1097.2513,0.5362594753290444,0.023073924285298947
1097.9712,0.5398091075218356,0.02318165599708384
1098.691,0.5378738179741199,0.02308532259688717
1099.4107,0.5354061709475508,0.02299001294393112
1100.1304,0.5351457074194582,0.022969060993769087
1100.8499,0.5320106446374505,0.022808709727583597
1101.5694,0.5282824501773234,0.0227336735757956
1102.2888,0.5307707047237655,0.02282858429169232
1103.0082,0.5307143660801569,0.022776715320818076
1103.7275,0.5330274999203602,0.022901098963489266
1104.4467,0.5287722937492882,0.022788775384136324
1105.1658,0.5274420695277094,0.022699600079670364
1105.8849,0.5262471158710103,0.022650117035269333
1106.6038,0.52815812217582,0.022693968523162175
1107.3228,0.5249586061328722,0.022621012721364474
1108.0416,0.5211658469357695,0.022383417541098603
1108.7604,0.5210990648711785,0.022422128741249422
1109.479,0.5187760197714877,0.022317987658723917
1110.1977,0.5190466695619026,0.02232434893976581
1110.9162,0.5157790439602439,0.022217063155875717
1111.6347,0.5173743399756998,0.022305343660428648
1112.3531,0.5174618727500949,0.02228821137770309
1113.0714,0.5107262375650916,0.022023440574857712
1113.7897,0.511510933611416,0.021961465508454625
1114.5078,0.5105930874192111,0.0219840699437564
1115.2259,0.5086500291618795,0.02188009681176977
1115.944,0.502180255249671,0.021623537111200214
1116.6619,0.5064586804653269,0.021768322280444053
1117.3798,0.5009274253686447,0.021620599150570543
1118.0976,0.4947291631414901,0.021369192957631105
1118.8154,0.49753588229494256,0.021389051334671
1119.533,0.4961448357210804,0.021331545551215244
1120.2506,0.4896086752430821,0.021212930688986883
1120.9682,0.48142342970435925,0.020753102321395545
1121.6856,0.4889581636671171,0.021078570244962853
1122.403,0.48856411003515715,0.021061809438965986
1123.1203,0.48448076046141636,0.02091590849359433
1123.8375,0.4890959057894497,0.021114235736941992
1124.5547,0.48900277337724324,0.021110676186453303
1125.2717,0.48337953432163333,0.020838607746074152
1125.9887,0.47924178582262583,0.02069389629961472
1126.7057,0.4853421883718446,0.021025941426848833
1127.4225,0.4804775636465803,0.02077068885658221
1128.1393,0.47949314296677115,0.02071826970926702
1128.856,0.48506339161266215,0.02101867126707823
1129.5727,0.47964961679898827,0.02060452161059465
1130.2892,0.47866893301112434,0.020704136322748163
1131.0057,0.47950835504324635,0.02070912528183801
1131.7222,0.484264251153015,0.020914255444312947
1132.4385,0.47437635571602493,0.020432010793395655
1133.1548,0.4796048829616169,0.02070823883363067
1133.871,0.47511684434163026,0.020457490534403492
1134.5871,0.4720066952791291,0.020344279750651485
1135.3032,0.47305828384679,0.020352862867388053
1136.0192,0.47290043486680977,0.020434983294573644
1136.7351,0.4695893456687444,0.02024755367419158
1137.4509,0.46755402072104874,0.020154061901628616
1138.1667,0.47086369167626546,0.020236455361439563
1138.8824,0.4681907356710836,0.02017868850778306
1139.598,0.46675852906038917,0.02013962014395944
1140.3135,0.47195583563181964,0.02030761487094648
1141.029,0.4629257675781106,0.019973674447202158
1141.7444,0.46248203965233786,0.020046186379078325
1142.4597,0.45857688140448943,0.01983158745954831
1143.175,0.46606367638915885,0.020167502885284662
1143.8901,0.4591557158547586,0.019849030665676556
1144.6052,0.4555439241893138,0.01984471858883149
1145.3203,0.4619042426226839,0.019911348855374218
1146.0352,0.4591207509369146,0.019841629884703976
1146.7501,0.450995493464809,0.01947445134460502
1147.4649,0.45447666295589517,0.01976574123380647
1148.1797,0.45094282734048863,0.019554599319813723
1148.8943,0.4438597111943009,0.01914094835751049
1149.6089,0.454127662554511,0.019719721971306788
1150.3234,0.4492486204357321,0.01936002623931666
1151.0379,0.45154266058266707,0.01956226296148368
1151.7522,0.4482522212213308,0.019381937804746088
1152.4665,0.453130671208776,0.019653421115194355
1153.1808,0.44782837521217933,0.01935371476143784
1153.8949,0.45096156981310137,0.019484342424530912
1154.609,0.4464539904613202,0.019315812527754873
1155.323,0.4492862407869458,0.01937672115530641
1156.0369,0.44275453342112303,0.019108905974615314
1156.7508,0.44740786273039623,0.01941659484374009
1157.4646,0.4418821452833938,0.019086663083934585
1158.1783,0.4437550128633183,0.01926666218732808
1158.8919,0.44015644377142354,0.01908491923282738
1159.6055,0.4383940484654021,0.01898254164322964
1160.319,0.44288569782839493,0.019133533907055075
1161.0324,0.44187568942989336,0.019156587581166003
1161.7457,0.4429650817692944,0.019171023803395696
1162.459,0.4347323831972027,0.018934574255461495
1163.1722,0.4324252773339876,0.01871208039190955
1163.8853,0.4356830108771662,0.018845032349497613
1164.5984,0.42908335072712916,0.018500381619750934
1165.3114,0.43422245040844776,0.01870517241732312
1166.0243,0.4317156348883312,0.018593140871127067
1166.7371,0.43522474838607533,0.01875847475667943
1167.4499,0.4307744410338735,0.01865599780042834
1168.1626,0.4354301690235847,0.018828475074678424
1168.8752,0.4237465957992576,0.018456440785853272
1169.5877,0.4257603764463201,0.01839534009145571
1170.3002,0.42029653145567614,0.018163508158200857
1171.0126,0.4189973706997672,0.01814782575025282
1171.7249,0.4176685897489632,0.017991719692100856
1172.4371,0.42109344728029746,0.01828315557072358
1173.1493,0.4143897331725025,0.018108420093726076
1173.8614,0.41754802574842814,0.01814866136916788
1174.5734,0.41745489951263215,0.01797949021866661
1175.2854,0.41200575326915145,0.01783385490445737
1175.9973,0.414697867460782,0.018001281101431236
1176.7091,0.4116221740126332,0.017773460310191454
1177.4208,0.4139077824731156,0.01783263261598253
